Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1964-01-20 00:00:00-05:00,0.05995618632880839,0.06002173857607389,0.05890898033976555,0.05890898033976555,576000,0.0,0.0
1964-01-21 00:00:00-05:00,0.058778051286935806,0.058778051286935806,0.0585162559082675,0.058778051286935806,460800,0.0,0.0
1964-01-22 00:00:00-05:00,0.058778047874778035,0.059563451942759846,0.058778047874778035,0.05943255126476288,960000,0.0,0.0
1964-01-23 00:00:00-05:00,0.05943254330956788,0.059825245290994644,0.059170741988616715,0.059825245290994644,729600,0.0,0.0
1964-01-24 00:00:00-05:00,0.05982525329875378,0.05989080551064761,0.058778047874778035,0.05943255126476288,1420800,0.0,0.0
1964-01-27 00:00:00-05:00,0.05982526990420356,0.06021797204719515,0.05982526990420356,0.05995617061853409,1574400,0.0,0.0
1964-01-28 00:00:00-05:00,0.06021796766525102,0.0604797690748613,0.06021796766525102,0.06034886837005615,652800,0.0,0.0
1964-01-29 00:00:00-05:00,0.060283511877059937,0.060283511877059937,0.05982526354521284,0.060283511877059937,1113600,0.0,0.0
1964-01-30 00:00:00-05:00,0.060283513898045316,0.0604797690748613,0.060283513898045316,0.06034886837005615,345600,0.0,0.0
1964-01-31 00:00:00-05:00,0.060414395583593634,0.06205074975890354,0.060414395583593634,0.06185430288314819,1881600,0.0,0.0
1964-02-03 00:00:00-05:00,0.06191984564065933,0.06257434892212245,0.06191984564065933,0.06191984564065933,1728000,0.0,0.0
1964-02-04 00:00:00-05:00,0.06205076579598854,0.062312567190843125,0.06205076579598854,0.06218166649341583,691200,0.0,0.0
1964-02-05 00:00:00-05:00,0.062181665049535456,0.06244346643831092,0.062181665049535456,0.06231256574392319,998400,0.0,0.0
1964-02-06 00:00:00-05:00,0.06231256574392319,0.06231256574392319,0.062247019516345224,0.06231256574392319,499200,0.0,0.0
1964-02-07 00:00:00-05:00,0.06224702096174316,0.06224702096174316,0.06218166649341583,0.06218166649341583,230400,0.0,0.0
1964-02-10 00:00:00-05:00,0.06218164695324458,0.0622470014010347,0.06191984564065933,0.06191984564065933,921600,0.0,0.0
1964-02-11 00:00:00-05:00,0.061788940921836955,0.061788940921836955,0.061723388731479645,0.061723388731479645,230400,0.0,0.0
1964-02-12 00:00:00-05:00,0.06172342462049826,0.061788976848970854,0.061396274715662,0.061396274715662,499200,0.0,0.0
1964-02-13 00:00:00-05:00,0.06139625185365343,0.061788953840732574,0.06139625185365343,0.061788953840732574,614400,0.0,0.0
1964-02-14 00:00:00-05:00,0.06191986366076,0.06231256574392319,0.06191986366076,0.06231256574392319,1190400,0.0,0.0
1964-02-17 00:00:00-05:00,0.06231256574392319,0.06231256574392319,0.06231256574392319,0.06231256574392319,1036800,0.0,0.0
1964-02-18 00:00:00-05:00,0.06244347998478262,0.06375248721263559,0.06244347998478262,0.0630979835987091,1344000,0.0,0.0
1964-02-19 00:00:00-05:00,0.0630979835987091,0.0633597850442797,0.0630979835987091,0.0630979835987091,460800,0.0,0.0
1964-02-20 00:00:00-05:00,0.06309796699832493,0.06309796699832493,0.062377911339514355,0.0625743642449379,460800,0.0,0.0
1964-02-24 00:00:00-05:00,0.06244346788827041,0.06244346788827041,0.061919865098561254,0.06218166649341583,921600,0.0,0.0
1964-02-25 00:00:00-05:00,0.06218164695324458,0.06270524957841508,0.06191984564065933,0.06191984564065933,921600,0.0,0.0
1964-02-26 00:00:00-05:00,0.061919848510569746,0.061919848510569746,0.061788953840732574,0.061788953840732574,960000,0.0,0.0
1964-02-27 00:00:00-05:00,0.0617890071979942,0.06211615726351738,0.0617890071979942,0.06211615726351738,806400,0.0,0.0
1964-02-28 00:00:00-05:00,0.062050815671682365,0.062050815671682365,0.06178902005892378,0.06205081567168236,576000,0.0,0.0
1964-03-02 00:00:00-05:00,0.06205076149155086,0.06270526493328465,0.06205076149155086,0.0625743642449379,1075200,0.0,0.0
1964-03-03 00:00:00-05:00,0.06257437823552726,0.06283617967075524,0.06231257680029931,0.06277062743902206,1152000,0.0,0.0
1964-03-04 00:00:00-05:00,0.06283616818487411,0.06303262109831147,0.06283616818487411,0.06290172040462494,1267200,0.0,0.0
1964-03-05 00:00:00-05:00,0.06290173438746137,0.0630979835987091,0.0628361821531385,0.0630979835987091,1152000,0.0,0.0
1964-03-06 00:00:00-05:00,0.06309799550590994,0.06335979700088501,0.06283619401093488,0.06335979700088501,844800,0.0,0.0
1964-03-09 00:00:00-05:00,0.06335978443591253,0.06597799062728882,0.06335978443591253,0.06597799062728882,1574400,0.0,0.0
1964-03-10 00:00:00-05:00,0.06637304725812218,0.06650473177433014,0.0653195771568652,0.06650473177433014,1804800,0.001953,0.0
1964-03-11 00:00:00-05:00,0.06650467218241522,0.06795339949998336,0.06637298778420386,0.06782151013612747,1612800,0.0,0.0
1964-03-12 00:00:00-05:00,0.06782152163264102,0.06979698687791824,0.06755815279157432,0.06979698687791824,1843200,0.0,0.0
1964-03-13 00:00:00-05:00,0.06940196333236605,0.06940196333236605,0.0677558109164238,0.0677558109164238,1382400,0.0,0.0
1964-03-16 00:00:00-05:00,0.06742651279217866,0.06742651279217866,0.06597798924041497,0.06637304276227951,3878400,0.0,0.0
1964-03-17 00:00:00-05:00,0.06610964359311465,0.06610964359311465,0.06558290580422281,0.06571459025144577,576000,0.0,0.0
1964-03-18 00:00:00-05:00,0.06571460788748233,0.06584629237004587,0.06373914774006373,0.06531956046819687,1612800,0.0,0.0
1964-03-19 00:00:00-05:00,0.06531960468154381,0.06538534448443545,0.06452929228544235,0.06452929228544235,768000,0.0,0.0
1964-03-20 00:00:00-05:00,0.06452927588722865,0.06479284992955928,0.06373917468623193,0.0642659068107605,2956800,0.0,0.0
1964-03-23 00:00:00-05:00,0.06426592314204671,0.06479286639475255,0.06426592314204671,0.06452929228544235,1728000,0.0,0.0
1964-03-24 00:00:00-05:00,0.06452927441053061,0.06505621751727073,0.06426590534008944,0.06466095894575119,1612800,0.0,0.0
1964-03-25 00:00:00-05:00,0.06466098192726577,0.06479287147521973,0.06452929734524245,0.06479287147521973,1574400,0.0,0.0
1964-03-26 00:00:00-05:00,0.064726905177511,0.064726905177511,0.0642001670245747,0.0642659068107605,1420800,0.0,0.0
1964-03-30 00:00:00-05:00,0.06466093327320356,0.06584629255701183,0.06466093327320356,0.06558292359113693,1497600,0.0,0.0
1964-03-31 00:00:00-05:00,0.06558290912899312,0.06624133139848709,0.06558290912899312,0.06624133139848709,1574400,0.0,0.0
1964-04-01 00:00:00-05:00,0.06630709664843004,0.06689977940182311,0.06630709664843004,0.0667680948972702,614400,0.0,0.0
1964-04-02 00:00:00-05:00,0.06676810549353003,0.06782157566873528,0.06650473644262693,0.06755820661783218,1651200,0.0,0.0
1964-04-03 00:00:00-05:00,0.06755820212247074,0.06821682967174562,0.06742651760578156,0.06742651760578156,614400,0.0,0.0
1964-04-06 00:00:00-05:00,0.06742648073654187,0.06768984962590842,0.06742648073654187,0.06749242544174194,1382400,0.0,0.0
1964-04-07 00:00:00-05:00,0.06749245752872991,0.06755819729946685,0.06637304276227951,0.06637304276227951,921600,0.0,0.0
1964-04-08 00:00:00-05:00,0.06637302713388683,0.06709738820791245,0.06610965818132411,0.06709738820791245,1305600,0.0,0.0
1964-04-09 00:00:00-05:00,0.0670974026131513,0.0671631484109289,0.06663641039271731,0.0667680948972702,1075200,0.0,0.0
1964-04-10 00:00:00-05:00,0.06676810531147326,0.06709741307871836,0.06650473626128828,0.06663642078638077,2380800,0.0,0.0
1964-04-13 00:00:00-05:00,0.06716314409763496,0.06755819155751706,0.06716314409763496,0.06729482859373093,2457600,0.0,0.0
1964-04-14 00:00:00-05:00,0.06729482995501956,0.06742650842537343,0.06689977645874023,0.06689977645874023,345600,0.0,0.0
1964-04-15 00:00:00-05:00,0.06716314409763496,0.06834850349988976,0.06716314409763496,0.06729482859373093,1228800,0.0,0.0
1964-04-16 00:00:00-05:00,0.0672948391174991,0.06742651760578156,0.06676810105074237,0.06742651760578156,1958400,0.0,0.0
1964-04-17 00:00:00-05:00,0.06742652496714667,0.06755820949821266,0.06716316193342209,0.06716316193342209,729600,0.0,0.0
1964-04-20 00:00:00-05:00,0.06716315906988467,0.06782157566873528,0.06716315906988467,0.06755820661783218,1612800,0.0,0.0
1964-04-21 00:00:00-05:00,0.06755820212247074,0.06795346063836724,0.06676810105074237,0.06742651760578156,1459200,0.0,0.0
1964-04-22 00:00:00-05:00,0.06729482995501956,0.06729482995501956,0.06689977645874023,0.06689977645874023,691200,0.0,0.0
1964-04-23 00:00:00-05:00,0.06729482859373093,0.06768987605361304,0.06729482859373093,0.06729482859373093,960000,0.0,0.0
1964-04-24 00:00:00-05:00,0.06729482995501956,0.067689877422893,0.06689977645874023,0.06689977645874023,883200,0.0,0.0
1964-04-27 00:00:00-04:00,0.06689973500839776,0.06729478825990642,0.06683399528265,0.06683399528265,499200,0.0,0.0
1964-04-28 00:00:00-04:00,0.06683403376362215,0.06703145802021027,0.06676808903423143,0.06703145802021027,537600,0.0,0.0
1964-04-29 00:00:00-04:00,0.06703145802021027,0.06755818996376228,0.06689977352722085,0.06703145802021027,499200,0.0,0.0
1964-04-30 00:00:00-04:00,0.06703147436165822,0.06703147436165822,0.06663642078638077,0.06663642078638077,268800,0.0,0.0
1964-05-01 00:00:00-04:00,0.06663640746122068,0.06716314545625979,0.06663640746122068,0.06689977645874023,806400,0.0,0.0
1964-05-04 00:00:00-04:00,0.06689978983656573,0.06689978983656573,0.06663642078638077,0.06663642078638077,499200,0.0,0.0
1964-05-05 00:00:00-04:00,0.0666364046574948,0.06676808915071396,0.06643898040056229,0.06643898040056229,1920000,0.0,0.0
1964-05-06 00:00:00-04:00,0.06643898749883076,0.06663641177685588,0.06637304276227951,0.06637304276227951,2534400,0.0,0.0
1964-05-07 00:00:00-04:00,0.06637303846370113,0.06689977645874023,0.06637303846370113,0.06689977645874023,1382400,0.0,0.0
1964-05-08 00:00:00-04:00,0.06729482859373093,0.0676241362884635,0.06729482859373093,0.06729482859373093,883200,0.0,0.0
1964-05-11 00:00:00-04:00,0.06768985335609842,0.06808511167764664,0.06768985335609842,0.06808511167764664,1459200,0.0,0.0
1964-05-12 00:00:00-04:00,0.06821685871689505,0.06913864469778762,0.06821685871689505,0.0688752755522728,2534400,0.0,0.0
1964-05-13 00:00:00-04:00,0.06900694221258163,0.06953368036688344,0.06900694221258163,0.06900694221258163,998400,0.0,0.0
1964-05-14 00:00:00-04:00,0.06900696012503021,0.06953369841605984,0.0688752755522728,0.0688752755522728,768000,0.0,0.0
1964-05-15 00:00:00-04:00,0.06887526663960561,0.0692703203067567,0.068348534445146,0.06861189752817154,499200,0.0,0.0
1964-05-18 00:00:00-04:00,0.06900687975002745,0.06940193300816576,0.06900687975002745,0.06913856416940689,691200,0.0,0.0
1964-05-19 00:00:00-04:00,0.06913862675115709,0.06953368036688344,0.06900694221258163,0.06900694221258163,1190400,0.0,0.0
1964-05-20 00:00:00-04:00,0.06900691649949917,0.06900691649949917,0.06795344661184306,0.06821681559085846,1305600,0.0,0.0
1964-05-21 00:00:00-04:00,0.06821685428886287,0.0684802234172821,0.06768991106612149,0.0684802234172821,1036800,0.0,0.0
1964-05-22 00:00:00-04:00,0.06848021900086303,0.06913863575103966,0.06848021900086303,0.06861189752817154,883200,0.0,0.0
1964-05-25 00:00:00-04:00,0.06821680118955394,0.06821680118955394,0.06768985837697983,0.06768985837697983,614400,0.0,0.0
1964-05-26 00:00:00-04:00,0.06768985837697983,0.06788748755241304,0.06768985837697983,0.06768985837697983,422400,0.0,0.0
1964-05-27 00:00:00-04:00,0.06742651760578156,0.06742651760578156,0.06703147008412073,0.06742651760578156,268800,0.0,0.0
1964-05-28 00:00:00-04:00,0.0674265070614211,0.067821560549709,0.06729482859373093,0.06729482859373093,652800,0.0,0.0
1964-06-01 00:00:00-04:00,0.0671631588867507,0.0671631588867507,0.06663642078638077,0.06663642078638077,1344000,0.0,0.0
1964-06-02 00:00:00-04:00,0.06663636514582566,0.06663636514582566,0.06597794307013767,0.06610962748527527,883200,0.0,0.0
1964-06-03 00:00:00-04:00,0.06610967374770314,0.0665047272695677,0.06610967374770314,0.06637304276227951,576000,0.0,0.0
1964-06-04 00:00:00-04:00,0.06610972298001136,0.06610972298001136,0.06584635376930237,0.06584635376930237,960000,0.0,0.0
1964-06-05 00:00:00-04:00,0.06584625865500007,0.06637299631555046,0.06584625865500007,0.06610962748527527,1344000,0.0,0.0
1964-06-08 00:00:00-04:00,0.06610965274099173,0.06663639060277056,0.06597796827554703,0.06597796827554703,537600,0.0,0.0
1964-06-09 00:00:00-04:00,0.06624289602041245,0.06624289602041245,0.06597794073828553,0.06624289602041245,960000,0.001953,0.0
1964-06-10 00:00:00-04:00,0.06624293954622053,0.06703780591487885,0.06624293954622053,0.06703780591487885,806400,0.0,0.0
1964-06-11 00:00:00-04:00,0.06730275175414759,0.06783265652614862,0.06730275175414759,0.06770018488168716,691200,0.0,0.0
1964-06-12 00:00:00-04:00,0.06783264348331289,0.06823007653443418,0.06783264348331289,0.06809759885072708,921600,0.0,0.0
1964-06-15 00:00:00-04:00,0.06823014443487635,0.06889273971319199,0.06823014443487635,0.06889273971319199,921600,0.0,0.0
1964-06-16 00:00:00-04:00,0.06889270113989243,0.069356270134449,0.06889270113989243,0.069356270134449,652800,0.0,0.0
1964-06-17 00:00:00-04:00,0.06935625825316495,0.0695550718666798,0.06915763871065347,0.06929011642932892,1344000,0.0,0.0
1964-06-18 00:00:00-04:00,0.06929011875687385,0.06942259647999939,0.06902516331062278,0.0690913051366806,998400,0.0,0.0
1964-06-19 00:00:00-04:00,0.06909132890444789,0.06935628444184501,0.06862775981426239,0.06862775981426239,614400,0.0,0.0
1964-06-22 00:00:00-04:00,0.06902511132901673,0.06955502182245255,0.06902511132901673,0.06955502182245255,460800,0.0,0.0
1964-06-23 00:00:00-04:00,0.06955502377985835,0.06955502377985835,0.06836273120078898,0.06876016408205032,1036800,0.0,0.0
1964-06-24 00:00:00-04:00,0.06876018834719644,0.06915761530399323,0.06836275532568285,0.06915761530399323,460800,0.0,0.0
1964-06-25 00:00:00-04:00,0.06902518705563694,0.06902518705563694,0.06823012030764777,0.06862775981426239,806400,0.0,0.0
1964-06-26 00:00:00-04:00,0.0686276864549632,0.06882629979544462,0.06836273120078898,0.06876016408205032,844800,0.0,0.0
1964-06-29 00:00:00-04:00,0.06876020528470687,0.06942258775234222,0.06876020528470687,0.06942258775234222,2726400,0.0,0.0
1964-06-30 00:00:00-04:00,0.06955502491194071,0.06995245779967071,0.06955502491194071,0.06962116062641144,576000,0.0,0.0
1964-07-01 00:00:00-04:00,0.06962119804481985,0.06995249539613724,0.06955506229480399,0.06995249539613724,384000,0.0,0.0
1964-07-02 00:00:00-04:00,0.06995254657397373,0.07008502437133995,0.06982006877660751,0.06982006877660751,652800,0.0,0.0
1964-07-06 00:00:00-04:00,0.07008498858542486,0.07114480435848236,0.07008498858542486,0.07114480435848236,460800,0.0,0.0
1964-07-07 00:00:00-04:00,0.07127730365791504,0.07286723703145981,0.07127730365791504,0.07286723703145981,2380800,0.0,0.0
1964-07-08 00:00:00-04:00,0.07246981804875223,0.07246981804875223,0.07154247954146095,0.07227100431919098,960000,0.0,0.0
1964-07-09 00:00:00-04:00,0.07227097043993178,0.07246978407629297,0.07167492373761908,0.0720723569393158,614400,0.0,0.0
1964-07-10 00:00:00-04:00,0.07207233350480353,0.07233728282173282,0.0719398558139801,0.0719398558139801,460800,0.0,0.0
1964-07-13 00:00:00-04:00,0.07193981947459041,0.07220476865768433,0.07193981947459041,0.07220476865768433,153600,0.0,0.0
1964-07-14 00:00:00-04:00,0.07220480513090939,0.07233728282173282,0.0719398558139801,0.0719398558139801,422400,0.0,0.0
1964-07-15 00:00:00-04:00,0.07193981947459041,0.07246972390549276,0.07167486422678196,0.07220476865768433,921600,0.0,0.0
1964-07-16 00:00:00-04:00,0.0720723569393158,0.07240344817383068,0.0720723569393158,0.0720723569393158,614400,0.0,0.0
1964-07-17 00:00:00-04:00,0.07207229709849462,0.07246972390549276,0.07180734185068618,0.07220476865768433,537600,0.0,0.0
1964-07-20 00:00:00-04:00,0.07193990906407818,0.07193990906407818,0.0710123583413411,0.07140979170799255,691200,0.0,0.0
1964-07-21 00:00:00-04:00,0.07140975991012932,0.07154244384048102,0.07140975991012932,0.07147610187530518,576000,0.0,0.0
1964-07-22 00:00:00-04:00,0.07180742919445038,0.07180742919445038,0.07180742919445038,0.07180742919445038,115200,0.0,0.0
1964-07-23 00:00:00-04:00,0.07180742919445038,0.07207238476454048,0.07180742919445038,0.07180742919445038,537600,0.0,0.0
1964-07-24 00:00:00-04:00,0.0720723569393158,0.0720723569393158,0.0720723569393158,0.0720723569393158,192000,0.0,0.0
1964-07-27 00:00:00-04:00,0.07220476865768433,0.07233724628158855,0.07220476865768433,0.07220476865768433,307200,0.0,0.0
1964-07-28 00:00:00-04:00,0.07233726978302002,0.07233726978302002,0.07233726978302002,0.07233726978302002,307200,0.0,0.0
1964-07-29 00:00:00-04:00,0.07233726456485126,0.07260221987962723,0.07233726456485126,0.07260221987962723,921600,0.0,0.0
1964-07-30 00:00:00-04:00,0.07286723903175006,0.07313219457864761,0.07286723903175006,0.07313219457864761,345600,0.0,0.0
1964-07-31 00:00:00-04:00,0.07313219457864761,0.07352962789899395,0.07286723903175006,0.07313219457864761,729600,0.0,0.0
1964-08-03 00:00:00-04:00,0.07313213050917916,0.07326460816656714,0.07233726456485126,0.07260221987962723,652800,0.0,0.0
1964-08-04 00:00:00-04:00,0.07260228129168292,0.07260228129168292,0.07154246520082899,0.07167494297027588,614400,0.0,0.0
1964-08-05 00:00:00-04:00,0.07147610187530518,0.07147610187530518,0.06968755548623762,0.07147610187530518,2880000,0.0,0.0
1964-08-06 00:00:00-04:00,0.07114477682171848,0.07114477682171848,0.07021743913731146,0.07034991681575775,1420800,0.0,0.0
1964-08-07 00:00:00-04:00,0.07034991348639934,0.07154241267164155,0.07034991348639934,0.07101229578256607,691200,0.0,0.0
1964-08-10 00:00:00-04:00,0.07154250890016556,0.07180746460089862,0.07154250890016556,0.07154250890016556,268800,0.0,0.0
1964-08-11 00:00:00-04:00,0.07167494297027588,0.07233732575278914,0.07167494297027588,0.07167494297027588,576000,0.0,0.0
1964-08-12 00:00:00-04:00,0.07193980730363142,0.07306575775146484,0.07193980730363142,0.07306575775146484,499200,0.0,0.0
1964-08-13 00:00:00-04:00,0.07306578858031233,0.07326460816656714,0.07233726456485126,0.07260221987962723,652800,0.0,0.0
1964-08-14 00:00:00-04:00,0.07260223820337969,0.07286719358502655,0.07167490043233324,0.0719398558139801,345600,0.0,0.0
1964-08-17 00:00:00-04:00,0.07207232051384756,0.0724697474499645,0.07207232051384756,0.07233726978302002,1497600,0.0,0.0
1964-08-18 00:00:00-04:00,0.07260221064375932,0.0733970764869708,0.07260221064375932,0.07326459884643555,729600,0.0,0.0
1964-08-19 00:00:00-04:00,0.0733971106366132,0.073927021445307,0.0733971106366132,0.07379454374313354,576000,0.0,0.0
1964-08-20 00:00:00-04:00,0.07379449788590554,0.07412578897095853,0.07366202026605606,0.07366202026605606,1036800,0.0,0.0
1964-08-21 00:00:00-04:00,0.07366202026605606,0.07366202026605606,0.07352954264620659,0.07366202026605606,268800,0.0,0.0
1964-08-24 00:00:00-04:00,0.0735295925827522,0.0735295925827522,0.07339711487293243,0.07339711487293243,499200,0.0,0.0
1964-08-25 00:00:00-04:00,0.0733970764869708,0.0733970764869708,0.07326459884643555,0.07326459884643555,499200,0.0,0.0
1964-08-26 00:00:00-04:00,0.07326459884643555,0.07366203176804129,0.07326459884643555,0.07326459884643555,307200,0.0,0.0
1964-08-27 00:00:00-04:00,0.07326459884643555,0.0733970764869708,0.07326459884643555,0.07326459884643555,307200,0.0,0.0
1964-08-28 00:00:00-04:00,0.0732646723520964,0.07339715012554517,0.07313219457864761,0.07313219457864761,307200,0.0,0.0
1964-08-31 00:00:00-04:00,0.07313218201353389,0.073662093016283,0.0724697932600975,0.0724697932600975,883200,0.0,0.0
1964-09-01 00:00:00-04:00,0.0724697932600975,0.07260227101078477,0.07233731550941022,0.0724697932600975,1075200,0.0,0.0
1964-09-02 00:00:00-04:00,0.07246981205495372,0.07246981205495372,0.07180742919445038,0.07180742919445038,345600,0.0,0.0
1964-09-03 00:00:00-04:00,0.07207236607275598,0.0724697932600975,0.07207236607275598,0.0724697932600975,307200,0.0,0.0
1964-09-04 00:00:00-04:00,0.0724697474499645,0.07286718045079794,0.07220479211607554,0.07233726978302002,768000,0.0,0.0
1964-09-08 00:00:00-04:00,0.07246980372202348,0.07286723703145981,0.07246980372202348,0.07286723703145981,115200,0.0,0.0
1964-09-09 00:00:00-04:00,0.07300038432725665,0.07300038432725665,0.07273397594690323,0.07273397594690323,537600,0.001953,0.0
1964-09-10 00:00:00-04:00,0.07273400129015573,0.07280050584079899,0.0718013704007435,0.0719347819685936,691200,0.0,0.0
1964-09-11 00:00:00-04:00,0.0719347819685936,0.07233439467836378,0.0719347819685936,0.0719347819685936,499200,0.0,0.0
1964-09-14 00:00:00-04:00,0.07193476926443251,0.07206797347749783,0.07060252590053319,0.07140174508094788,1267200,0.0,0.0
1964-09-15 00:00:00-04:00,0.07126859858473182,0.07126859858473182,0.07086898565610171,0.07113539427518845,460800,0.0,0.0
1964-09-16 00:00:00-04:00,0.07126855955236149,0.0719347819685936,0.07126855955236149,0.0719347819685936,652800,0.0,0.0
1964-09-17 00:00:00-04:00,0.07193477873438571,0.07193477873438571,0.07166816294193268,0.07166816294193268,230400,0.0,0.0
1964-09-18 00:00:00-04:00,0.07166816294193268,0.07220118719558805,0.07153495871133152,0.07166816294193268,806400,0.0,0.0
1964-09-21 00:00:00-04:00,0.07166820541538035,0.07193482136584067,0.07113539427518845,0.07113539427518845,499200,0.0,0.0
1964-09-22 00:00:00-04:00,0.0711353625627827,0.07166817346544554,0.07086895406246185,0.07086895406246185,691200,0.0,0.0
1964-09-23 00:00:00-04:00,0.07113539427518845,0.07153500110583698,0.07113539427518845,0.07113539427518845,614400,0.0,0.0
1964-09-24 00:00:00-04:00,0.07140174508094788,0.07166815350707849,0.07140174508094788,0.07140174508094788,460800,0.0,0.0
1964-09-25 00:00:00-04:00,0.07140175769097332,0.0719347819685936,0.07140175769097332,0.0719347819685936,307200,0.0,0.0
1964-09-28 00:00:00-04:00,0.07193477374424678,0.07233438640832901,0.07193477374424678,0.07233438640832901,1689600,0.0,0.0
1964-09-29 00:00:00-04:00,0.07220117769056313,0.07220117769056313,0.07140174508094788,0.07140174508094788,768000,0.0,0.0
1964-09-30 00:00:00-04:00,0.0718013704007435,0.07206798620518366,0.0718013704007435,0.0719347819685936,192000,0.0,0.0
1964-10-01 00:00:00-04:00,0.07166816294193268,0.07166816294193268,0.07140175448073036,0.07166816294193268,192000,0.0,0.0
1964-10-02 00:00:00-04:00,0.07166816616415345,0.07206798620518366,0.07140175769097332,0.0719347819685936,614400,0.0,0.0
1964-10-05 00:00:00-04:00,0.0719347819685936,0.0719347819685936,0.07166816616415345,0.0719347819685936,998400,0.0,0.0
1964-10-06 00:00:00-04:00,0.07180143892765045,0.07180143892765045,0.07126862757075614,0.07180143892765045,537600,0.0,0.0
1964-10-07 00:00:00-04:00,0.07166818665260209,0.07166818665260209,0.07060255855321884,0.07060255855321884,614400,0.0,0.0
1964-10-08 00:00:00-04:00,0.07100217230113166,0.07126858085393906,0.07100217230113166,0.07126858085393906,384000,0.0,0.0
1964-10-09 00:00:00-04:00,0.07126859858473182,0.07140179679629362,0.07073578134655834,0.07113539427518845,960000,0.0,0.0
1964-10-12 00:00:00-04:00,0.07113533609348431,0.07113533609348431,0.07033611088991165,0.07033611088991165,806400,0.0,0.0
1964-10-13 00:00:00-04:00,0.07033609933336012,0.07053600926700915,0.06980328261852264,0.06980328261852264,1113600,0.0,0.0
1964-10-14 00:00:00-04:00,0.06993651037650658,0.07046932727098465,0.06993651037650658,0.07046932727098465,614400,0.0,0.0
1964-10-15 00:00:00-04:00,0.07006969915002978,0.07006969915002978,0.06933697851404222,0.06940367817878723,1190400,0.0,0.0
1964-10-16 00:00:00-04:00,0.06940368148574355,0.07033611088991165,0.06940368148574355,0.07033611088991165,1075200,0.0,0.0
1964-10-19 00:00:00-04:00,0.07020289992453471,0.07020289992453471,0.06953687898573556,0.06993649154901505,652800,0.0,0.0
1964-10-20 00:00:00-04:00,0.06993653068771193,0.07020293921232224,0.06953691790079647,0.07020293921232224,576000,0.0,0.0
1964-10-21 00:00:00-04:00,0.07020295277118278,0.07020295277118278,0.0692705288529396,0.0692705288529396,844800,0.0,0.0
1964-10-22 00:00:00-04:00,0.06967014819383621,0.07006976113005835,0.06967014819383621,0.06967014819383621,268800,0.0,0.0
1964-10-23 00:00:00-04:00,0.06967014819383621,0.0699365568179843,0.06967014819383621,0.06967014819383621,230400,0.0,0.0
1964-10-26 00:00:00-05:00,0.06967014715389497,0.07006976008415222,0.06913733601153356,0.07006976008415222,1344000,0.0,0.0
1964-10-27 00:00:00-05:00,0.07006973495001709,0.07033614347462738,0.06993653068771193,0.07020293921232224,614400,0.0,0.0
1964-10-28 00:00:00-05:00,0.07020296439423797,0.07033616870432373,0.07006976008415222,0.07006976008415222,1766400,0.0,0.0
1964-10-29 00:00:00-05:00,0.07006969915002978,0.0703361075385268,0.06940367817878723,0.06940367817878723,1036800,0.0,0.0
1964-10-30 00:00:00-05:00,0.06953688710927963,0.06980329551592206,0.06953688710927963,0.06953688710927963,652800,0.0,0.0
1964-11-02 00:00:00-05:00,0.06953694284380921,0.07006976008415222,0.0692705403216193,0.07006976008415222,883200,0.0,0.0
1964-11-04 00:00:00-05:00,0.07006973495001709,0.07033614347462738,0.06993653068771193,0.07020293921232224,2380800,0.0,0.0
1964-11-05 00:00:00-05:00,0.07020290668931621,0.07033611088991165,0.07013620092341649,0.07033611088991165,460800,0.0,0.0
1964-11-06 00:00:00-05:00,0.07033614347462738,0.07033614347462738,0.07006973495001709,0.07020293921232224,883200,0.0,0.0
1964-11-09 00:00:00-05:00,0.07026940512401193,0.07033611088991165,0.07026940512401193,0.07033611088991165,576000,0.0,0.0
1964-11-10 00:00:00-05:00,0.07033616483088255,0.07033616483088255,0.069803347619882,0.06986984610557556,998400,0.0,0.0
1964-11-11 00:00:00-05:00,0.0698697925222256,0.07033611088991165,0.06953688568633899,0.07033611088991165,998400,0.0,0.0
1964-11-12 00:00:00-05:00,0.07046936762735001,0.07240092754364014,0.07046936762735001,0.07240092754364014,1497600,0.0,0.0
1964-11-13 00:00:00-05:00,0.07406605280668473,0.07486527222698791,0.07406605280668473,0.07459886372089386,2112000,0.0,0.0
1964-11-16 00:00:00-05:00,0.07459884597550653,0.07526507441354657,0.07166815797028897,0.07233438640832901,3187200,0.0,0.0
1964-11-17 00:00:00-05:00,0.07246760630673542,0.07373314425107916,0.07246760630673542,0.07366643846035004,2112000,0.0,0.0
1964-11-18 00:00:00-05:00,0.07366638363515596,0.07406599608828104,0.07353317948411427,0.07379958778619766,883200,0.0,0.0
1964-11-19 00:00:00-05:00,0.07379964357699796,0.07406605208047994,0.07326682657003403,0.07326682657003403,1382400,0.0,0.0
1964-11-20 00:00:00-05:00,0.07326686558798448,0.07366647855601959,0.07313366126530611,0.07353327423334122,768000,0.0,0.0
1964-11-23 00:00:00-05:00,0.07346651886380914,0.07346651886380914,0.07200127840042114,0.07200127840042114,1804800,0.0,0.0
1964-11-24 00:00:00-05:00,0.0720013046429734,0.0722012147307396,0.0711353792461832,0.0722012147307396,1075200,0.0,0.0
1964-11-25 00:00:00-05:00,0.07260307669639587,0.07287096805237656,0.07233518534041518,0.07260307669639587,652800,0.001953,0.0
